,name,latitude,longitude
35643,Hickerson's Quality Used Cars,-94.8633344,47.4533737
35644,Urban Air Trampoline and Adventure Park,-93.4954433,45.020782700000005
35645,Cenex,-94.8615687,47.4275571
35646,Southside Restaurant,-94.8647772,47.4296529
35647,Bird's Auto Repair,-92.59416300000001,44.1941934
35648,Carpenters Union Local 1934,-94.8569547,47.4517511
35649,Bemidji Exterior,-94.83845430000001,47.4532091
35650,Canine Divine,-94.84236200000001,47.460918500000005
35651,Keenan's Cabinets of Distinction,-94.856936,47.4515772
35652,Wagner Plumbing & Heating,-94.83776800000001,47.4394688
35653,Wagner Plumbing & Heating,-94.83775440000001,47.4393314
35654,Meyers Auto Services,-94.8505768,47.448334700000004
35655,Bemidji Baptist Church,-94.8423679,47.4410569
35656,Carters Collision,-94.852151,47.447788300000006
35657,LaValley Industries,-94.8398741,47.4385185
35658,Norway Park,-94.83392660000001,47.448806000000005
35659,Premier Auto Glass,-92.5951727,44.193365
35660,Suzy & Hondo School of Dance,-94.82200470000001,47.4490135
35661,Sugar Loaf,-91.6265687,44.028405400000004
35662,Nymore Evergreen Acres,-94.8469567,47.452583800000006
35663,Walgreens,-93.1470661,44.9917722
35664,Big Island,-93.5565407,44.9324956
35665,Sugar Loaf Trailhead,-91.62525790000001,44.0294789
35666,Collision Bonilla,-93.22463730000001,44.935575500000006
35667,Body Glow Sun & Spray,-93.5774269,44.987933500000004
35668,Great Clips,-92.9962217,43.6834818
35669,Hobby Lobby,-92.9964642,43.683927000000004
35670,Anytime Fitness,-92.98922920000001,43.682785200000005
35671,Orono Station,-93.57804030000001,44.988826200000005
35672,Shaver Campground,-93.5216843,44.9688606
35673,Fox Chase,-93.5406068,44.8858193
35674,Goonga Baloonga's,-93.6667688,44.9364027
35675,Minnetonka Power Squadron,-93.5692855,44.927047300000005
35676,North Shore Marina Browns Bay,-93.5575058,44.9612129
35677,Bruegger's Bagels,-93.5006599,44.971463400000005
35678,O'Reilly Auto Parts,-94.20203360000001,45.614421
35679,Family Dollar,-94.20195650000001,45.6142361
35680,Reliability Management Group,-93.28405470000001,44.7704122
35681,North Star Regional Mental Health,-93.57190600000001,44.8623397
35682,Little Free Library,-93.38982080000001,45.196829900000004
35683,Stone Creek Psychiartry,-93.5717857,44.86235
35684,Abundant Life Chiropractic,-93.57168460000001,44.862359600000005
35685,Hjort Chiropractic,-94.2044164,45.553035
35686,Noodles & Company,-94.15660050000001,45.5586318
35687,State Farm,-93.5715711,44.8623795
35688,Domino's,-94.15831510000001,45.558233900000005
35689,NorthStar Regional Bridges Program,-93.5715272,44.8622991
35690,NorthStar Regional CD IOP,-93.57177560000001,44.862276
35691,Mount Hermon Lutheran Church,-94.09361990000001,45.1707051
35692,Cetera Advisors,-93.5723409,44.8622194
35693,Choices Psychotherapy,-93.5726918,44.8619034
35694,Johnson Mediation,-93.5731154,44.8622363
35695,Aspen Dental,-94.19251870000001,45.5528192
35696,American Family Insurance,-93.572258,44.8623252
35697,Prior Lake High School Disc Golf Course,-93.37436720000001,44.7292925
35698,Stone Creek Dental,-93.5711177,44.862433800000005
35699,Chamber of Commerce,-93.5714827,44.8619294
35700,Wealth Guidance,-93.57167670000001,44.861915200000006
35701,FastCare,-92.462647,44.0413027
35702,Better Homes and Gardens,-93.57203080000001,44.8618863
35703,Little Free Library,-93.38906580000001,45.1892232
35704,Dunkin',-92.5209315,44.050057800000005
35705,Five Below,-92.45964880000001,43.982297900000006
35706,Olmsted Medical Rehabilitation Services,-92.4623145,44.0412186
35707,Petco,-92.45965410000001,43.982074000000004
35708,Hot Plate,-93.25274390000001,44.9086374
35709,All Square,-93.2197581,44.9288867
35710,MedExpress Urgent Care,-92.51532180000001,44.0803176
35711,Mayo Clinic Express Care North,-92.5260569,44.0662734
35712,Vannelli's,-93.0514435,45.829842400000004
35713,Hy-Vee Pharmacy,-92.5261292,44.0660508
35714,Hollandberry Pannekoeken,-92.46255980000001,44.0259888
35715,CVS Pharmacy,-93.43572440000001,44.854443100000005
35716,Walgreens,-93.4304539,44.854962400000005
35717,The Pearl Vintage,-93.2532869,44.9892157
35718,RCTC Bookstore,-92.42217640000001,44.0135298
35719,Mac's Industrial Sports Bar,-93.25564840000001,44.9880556
35720,Riddle Room,-93.2530972,44.9892935
35721,The Terminal,-93.25458110000001,44.988776200000004
35722,The Children's Place,-93.21592070000001,44.8157195
35723,Coach,-93.2150993,44.8161447
35724,Brooks Brothers,-93.21529980000001,44.8160633
35725,J.Crew,-93.214905,44.816231800000004
35726,Calvin Klein,-93.21473280000001,44.8163039
35727,Van Heusen | IZOD Golf,-93.2163943,44.815454300000006
35728,Fragrance Outlet,-93.21574960000001,44.815713300000006
35729,Kitchen Collection,-93.2163184,44.8154875
35730,Justice,-93.2162254,44.8155403
35731,Wilsons Leather,-93.21545520000001,44.815978900000005
35732,5th Grant Boutique,-93.21612640000001,44.8155937
35733,Hanesbrands,-93.2155458,44.815931500000005
35734,Carter's,-93.21574410000001,44.8158163
35735,Adas Israel,-92.09736620000001,46.791851
35736,OshKosh B'gosh,-93.2156514,44.8158697
35737,Twelve Holy Apostles Orthodox Church,-92.09159840000001,46.7946716
35738,Chico's,-93.2143757,44.8164278
35739,Filson,-93.2145524,44.8163691
35740,7 for All Mankind1,-93.21364360000001,44.8162405
35741,Johnston & Murphy,-93.21446780000001,44.8163965
35742,ASICS,-93.21423850000001,44.816478700000005
35743,Motherhood® Maternity Outlet,-93.2140205,44.816213100000006
35744,New York & Company,-93.21385380000001,44.816182600000005
35745,Talbots,-93.21410970000001,44.8165215
35746,True Religion Outlet,-93.2137378,44.816210700000006
35747,Shantie's Plaza,-93.21394790000001,44.8165726
35748,Armani Outlet,-93.21353590000001,44.816715
35749,Steve Madden,-93.21354720000001,44.8162706
35750,Samsonite,-93.21341600000001,44.8160492
35751,Guess,-93.21381740000001,44.8166147
35752,Fossil,-93.2136703,44.8159617
35753,The Cosmetics Company Sotre,-93.21375370000001,44.8159371
35754,Pendleton,-93.2138412,44.8159119
35755,Banana Republic,-93.214045,44.8158364
35756,Vera Bradley,-93.2142429,44.815762500000005
35757,Francesca's,-93.21449720000001,44.8158411
35758,Movado Company Store,-93.214537,44.815901600000004
35759,Robert Graham,-93.2133537,44.816436
35760,Kate Spade New York,-93.21347030000001,44.8164042
35761,Le Creuset,-93.2132531,44.816241500000004
35762,Go! Games & Toys,-93.2137139,44.8166497
35763,Auntie Anne's,-93.21322350000001,44.8160296
35764,Express,-93.2131878,44.8161375
35765,Helzberg Diamonds,-93.2143379,44.8156357
35766,Corningware Corelle & More,-93.21521560000001,44.8148306
35767,Jockey,-93.2153244,44.814771500000006
35768,claire's,-93.2143934,44.815695600000005
35769,Maurices,-93.2154187,44.814718400000004
35770,GNC,-93.21446230000001,44.8157907
35771,Levi's,-93.2156697,44.8145767
35772,Adidas,-93.2157978,44.814506800000004
35773,Michael Kors,-93.21456060000001,44.8159858
35774,Oakley,-93.21596290000001,44.8147919
35775,White House Black Market,-93.21438500000001,44.8160242
35776,Crocs,-93.2158694,44.814886300000005
35777,Hot Topic,-93.21575,44.814992200000006
35778,Aldo,-93.21427320000001,44.8160388
35779,Journeys,-93.2156781,44.815024
35780,Famous Footwear,-93.2155587,44.815101000000006
35781,Lucky Brand,-93.21416,44.816073100000004
35782,PacSun,-93.21537550000001,44.8152059
35783,Cole Haan,-93.214055,44.816113300000005
35784,Loft,-93.21520070000001,44.8152935
35785,Perfumes 4U,-93.21508150000001,44.8153352
35786,G.H. Bass & Co.,-93.2157202,44.815448
35787,Sunglass Hut,-93.2149742,44.815387900000005
35788,Swarovski,-93.2148477,44.815397700000005
35789,Starbucks,-93.2147788,44.8154247
35790,Kay Jewelers,-93.214713,44.815453100000006
35791,Dress Barn,-93.21590710000001,44.8153522
35792,Green Leaf's & Bananas,-93.2149232,44.815477400000006
35793,Villa Fresh Italian Kitchen,-93.21496690000001,44.8155245
35794,Skechers,-93.2161485,44.815232
35795,Gyro Street,-93.21500660000001,44.8155664
35796,Chicken Now,-93.21505590000001,44.8156152
35797,Converse,-93.2163156,44.8151078
35798,China Max,-93.2151077,44.8156599
35799,Finish Line,-93.216217,44.815015100000004
35800,Janie & Jack,-93.21517940000001,44.8157468
35801,Tii Cup,-93.2152581,44.8157093
35802,Lids,-93.21610170000001,44.814910600000005
35803,Beef Jerky Outlet,-93.2153064,44.8156886
35804,04 St & 02 AE,-92.10007730000001,46.7914291
35805,Christopher & Banks,-93.2154924,44.8155486
35806,Torrid,-93.2155793,44.815516900000006
35807,Speedway,-92.0944506,46.7953386
35808,London Rd. Car Wash,-92.0766339,46.800124700000005
35809,Speedway,-92.0947045,46.795373000000005
35810,Taco John's,-92.07281970000001,46.8022854
35811,Macy's Backstage (2nd floor),-92.4793621,44.002627700000005
35812,Scheels Mini-Bowling (2nd floor),-92.4800165,44.006050200000004
35813,Model College Of Hair Design,-94.1594141,45.557717800000006
35814,Budweiser,-94.1503376,45.579286700000004
35815,Jim's Small Engine Repair,-92.5510481,43.842370900000006
35816,Old “Graffiti Bridge”,-93.4669928,44.8693345
35817,Red Cow,-93.2695393,44.9835738
35818,Boost Mobile,-93.105557,44.9768437
35819,Wayzata Bay,-93.5161685,44.965467100000005
35820,Crystal Bay,-93.60425350000001,44.943353800000004
35821,Old Channel Bay,-93.5939317,44.921645700000006
35822,Cricket Wireless,-92.4848783,44.0041414
35823,Halsted Bay,-93.68925010000001,44.9155941
35824,Firehouse Subs,-92.4844589,44.0057138
35825,Emerald Lake,-93.65066610000001,44.929574800000005
35826,Aspen Dental,-92.4844827,44.0058832
35827,Seton Lake,-93.6478579,44.9335116
35828,Black Lake,-93.6349071,44.931497500000006
35829,Taylor Arena,-92.45812430000001,44.0219241
35830,Boulder Bridge,-93.63281,44.896419
35831,Speedway,-93.05674490000001,45.0498442
35832,Dougherty Funeral Home,-92.0924107,46.7939956
35833,OMC NW Pharmacy,-92.5400927,44.079903800000004
35834,Luce Line State Trail,-94.3027596,44.8984438
35835,KSFI Transmitter,-92.545195,44.024408400000006
35836,Cafe Steam,-92.4661655,44.0191706
35837,Fiddlehead Coffee,-92.4586029,44.019170900000006
35838,Small/Frail Dog Area,-93.4746623,44.7159254
35839,University of Minnesota Bike Center,-93.22669610000001,44.972380900000005
35840,Dog Off-leash Area,-93.47328900000001,44.7154146
35841,Mystical Games and Collectibles,-93.4608745,44.8603752
35842,YogaFit,-93.252904,44.9902497
35843,Red Stag Supper Club,-93.25363490000001,44.990411200000004
35844,I like You,-93.2541216,44.990191100000004
35845,t lee custom design jewelry,-93.2534315,44.990577
35846,Gardens Of Salonica,-93.2537432,44.989624400000004
35847,Nice Ride,-93.25425,44.9902559
35848,Red Savoy Pizza,-93.2570146,44.9885545
35849,Herbivorous Butchet,-93.2537702,44.9903508
35850,findfurnish,-93.2536704,44.9895349
35851,Pinku,-93.2570424,44.9886065
35852,Totus Express,-93.2540517,44.990218600000006
35853,Ghorka Palace,-93.2550186,44.9893463
35854,Yoga Sol,-93.2537734,44.9896837
35855,Lotus Leaf,-93.4608774,44.8600654
35856,Taberna Street Tacos,-93.31942570000001,44.948704
35857,Sinclair,-92.73889910000001,43.8923069
35858,Fresh Coast Collective,-93.2883185,44.9567743
35859,Boost Mobile,-93.2522527,44.9398916
35860,K-9 & Kitty Kutters,-93.2522593,44.9396835
35861,Winona State University - Downtown Rochester,-92.4627547,44.018986000000005
35862,Ping's,-93.27756240000001,44.9687594
35863,Basecamp Fitness,-93.2679578,44.9832394
35864,The Cliffs of Minnetonka,-93.43556530000001,44.973098900000004
35865,Mary Tyler Moore Statue,-93.2723943,44.9767955
35866,Caron Park Falls,-93.16555770000001,44.349990500000004
35867,Casey's General Store,-93.58382370000001,44.545533000000006
35868,Maddison Park,-93.6760958,44.8538471
35869,Speedway,-93.5845548,44.5439086
35870,Last Call,-93.2733726,44.980429
35871,Fig + Farro,-93.2978513,44.948509200000004
35872,Sal's on Fifth,-93.272654,44.9799002
35873,Shovel Point,-91.18804270000001,47.33991
35874,Dreamgirls,-93.2728246,44.9800144
35875,Palisade Head,-91.2102887,47.321384200000004
35876,Brothers Bar & Grill,-93.27371430000001,44.980661500000004
35877,Buzz Mart,-93.2725997,44.979863300000005
35878,Superior Hiking Trail,-91.21428800000001,47.344829600000004
35879,Superior Hiking Trail,-91.21426050000001,47.3448063
35880,The Loon Cafe,-93.27400750000001,44.980408000000004
35881,Augie's,-93.2725166,44.9798825
35882,Park office,-94.84984220000001,48.84756
35883,Old Fort Snelling,-93.3070314,44.951318900000004
35884,Heritage Gallery,-93.2275652,44.9751576
35885,Great Clips,-92.5042914,44.0649942
35886,Erbert & Gerbert's,-92.5044603,44.064919
35887,Scrubs & Beyond,-92.50474200000001,44.064992200000006
35888,China Star,-92.50386490000001,44.0649942
35889,AT&T,-92.5040714,44.064909400000005
35890,Group Camp,-94.84412420000001,48.858832400000004
35891,Denny's Auto Body & Restoration,-92.2960379,44.179398600000006
35892,Broken Down Dam,-96.02332240000001,46.290757600000006
35893,French River Lutheran Church,-91.89536790000001,46.8996456
35894,Clifton Fire Hall,-91.90303340000001,46.9022207
35895,Little Free Library,-93.32644880000001,45.154415500000006
35896,Crazy Tree,-96.7633318,46.8619506
35897,Chase,-93.2296415,44.973520900000004
35898,Kwik Trip,-92.4713038,46.663904800000005
35899,Kwik Trip,-92.47124740000001,46.664239200000004
35900,Kwik Trip (Diesel),-92.47220650000001,46.664211200000004
35901,Armor,-92.46526440000001,46.663772400000006
35902,True Stone Coffee Roasters,-93.0853151,44.9501962
35903,Maxi Storage,-92.4678136,46.664205300000006
35904,Tall Pines Liquor,-92.46526010000001,46.6630302
35905,McDonald Mini Storage,-92.4677822,46.662373200000005
35906,Taco John's,-92.1251388,46.8000563
35907,Junction Tire Service,-92.47075330000001,46.664679500000005
35908,New Life Community Church,-92.4690367,46.664081700000004
35909,Kwik Trip,-92.13265530000001,46.8000975
35910,Perkins,-92.15534210000001,46.803976600000006
35911,McDonald's,-92.12975010000001,46.7999006
35912,Hansen's Auto Service,-92.1558169,46.7940982
35913,Caribou Coffee,-92.13173800000001,46.8001042
35914,Kwik Trip,-92.13264670000001,46.799789700000005
35915,Pho Pasteur,-93.1668265,44.962161200000004
35916,Pixel Jared,-93.4031681,44.887052000000004
35917,Henle Printing Company,-95.7635783,44.4442638
35918,Office of Public Defender,-95.76358370000001,44.4445491
35919,Pixel Jared,-93.40359690000001,44.8874167
35920,Pixel Jared,-93.40341070000001,44.8875247
35921,Pixel Jared,-93.36896420000001,45.1089112
35922,Pixel Jared,-93.40199080000001,44.886768200000006
35923,Pixel Yeti,-93.4019365,44.8862685
35924,Pixel Jared,-93.400087,44.8857372
35925,Ridgeway Fire Station,-91.5651213,43.912417000000005
35926,Minnesota Indian Gaming Association,-94.74713510000001,47.4847849
35927,United Methodist Presbyterian Church,-96.82699760000001,45.5903774
35928,Samuel J Brown State Monument,-96.8409333,45.5954716
35929,Effie Presbyterian Church,-93.6375325,47.8402809
35930,Browns Valley Health Center,-96.8261294,45.593795300000004
35931,Zion Lutheran Church,-96.8293441,45.5940627
35932,SPUR,-93.6428621,47.839820800000005
35933,Powerhouse Bar & Grill 4.6(96)·$$,-94.2878209,47.8749326
35934,Island Lake Resort,-94.28772000000001,47.8760969
35935,Effie Country Service,-93.64264270000001,47.8398059
35936,Northern Star Co-Op,-94.2836072,47.872375000000005
35937,Fisher Petroleum,-94.28159260000001,47.8723996
35938,Sugar Shack,-94.44445130000001,47.7770759
35939,Natural Resources Department,-94.2759388,47.8721888
35940,Valley Pastries,-93.3975272,45.0070673
35941,Northome Repair,-94.2769097,47.8722629
35942,Northome True Value,-94.28001590000001,47.8728628
35943,Bear,-94.28086250000001,47.872748400000006
35944,The Thirsty Whale,-93.2959551,45.031297800000004
35945,Jourdan Family Restaurant,-94.281445,47.8728203
35946,Black Bear Drive Inn,-94.2815966,47.871394
35947,Bonchon Chicken,-93.29789170000001,44.948494100000005
35948,St Michael's Catholic Church,-94.2769456,47.873232800000004
35949,Northome Community Church,-94.27973560000001,47.8743537
35950,Stretch Lab,-93.31995500000001,44.9490174
35951,H&R Block,-93.3199852,44.949199400000005
35952,Best Cleaners,-93.31995450000001,44.949062500000004
35953,Subway,-93.31995590000001,44.9489454
35954,Fig & Farro,-93.29791110000001,44.9482136
35955,City Market,-92.4642357,44.0211175
35956,GD Nails & Spa,-93.3199532,44.9491645
35957,The Joint Chiropractic,-93.31995380000001,44.9491159
35958,Bank of America,-93.2979835,44.953455000000005
35959,Kinh Do,-93.2980442,44.952101400000004
35960,Giordano's,-93.2979134,44.9536237
35961,Border States Co-Op Fert Plant,-96.8343449,45.597337100000004
35962,Stilo Cuts,-93.2973176,44.9538725
35963,Sabai Body Temple,-93.2980416,44.952130100000005
35964,Lakes Area Reality,-93.298817,44.9521844
35965,Mike's Alignment & Brake,-96.83413060000001,45.596695200000006
35966,St. Anthony's Catholic Church,-96.83049770000001,45.5935834
35967,Ben's Service,-96.8358177,45.595511900000005
35968,Lewis Family Drug,-96.83340000000001,45.595521600000005
35969,Browns Valley Hardware Hank & Rental,-96.8320717,45.5955469
35970,Maynard's Food Center,-96.8343449,45.5950016
35971,Valley Veterinarian Clinic,-96.8333973,45.5950548
35972,Stephen Swimming Pool,-96.88067210000001,48.450606900000004
35973,Hallock Ice Arena,-96.94602490000001,48.7799186
35974,Northern Lites Lounge,-96.86804260000001,48.454157200000004
35975,Northwest Acres,-96.88259520000001,48.451969500000004
35976,Stephen Fire Department,-96.87440670000001,48.4493804
35977,Northwest Grain,-96.8742332,48.451536100000006
35978,Kelly's Country Store,-96.87450960000001,48.449916800000004
35979,Koda Bank,-96.8745502,48.4500844
35980,Simplot Grower Solutions,-96.87425250000001,48.4568184
35981,Stephen City Clerk,-96.8747577,48.4503387
35982,D & D Commodities Ltd,-96.8683137,48.435568700000005
35983,Messenger,-96.8747261,48.4506499
35984,United States Post Office,-96.8757721,48.450245
35985,Evergreen N' Ivy,-96.8751185,48.451472900000006
35986,Stephen Building Center,-96.8752082,48.451807900000006
35987,CHS AG Service,-96.868184,48.4369852
35988,First Lutheran Church,-96.87642930000001,48.451805400000005
35989,St Stephen Rectory,-96.8778324,48.4494678
35990,Caliber Collision,-93.4933304,45.128778800000006
35991,Black Ace Parts,-96.8724698,48.449921700000004
35992,Vern's Body Shop & Auto Sales,-96.87189190000001,48.4508178
35993,Stephen Community Center,-96.8715871,48.4503927
35994,Snake River Landing,-92.7646102,45.8229987
35995,New Hair Dimensions & Boutique,-96.86792980000001,48.4492781
35996,Chale Tire & Oil Co,-96.8679372,48.4509301
35997,Stephen Auto,-96.86908580000001,48.4516189
35998,American Legion Hall,-96.87348730000001,48.4533167
35999,Rainbow,-93.29702080000001,44.9562314
36000,Soho Cafe,-93.2966801,44.956133300000005
36001,India Palace,-93.2971062,44.9561305
36002,Endless Glow by Lola,-93.29625650000001,44.956644000000004
36003,Lakes Center for Chiropractic,-93.29635850000001,44.956465
36004,Isles Dental,-93.2967752,44.956171000000005
36005,Daisy Nails,-93.2970607,44.956180800000006
36006,Bell Bank Mortgage,-93.2963079,44.9565275
36007,Julia Moss Designs,-93.29598080000001,44.956964400000004
36008,Behind Bars Bicycle Shop,-93.2655893,45.0004824
36009,Finnish American Monument,-93.320183,44.9822216
36010,Cherry Cycles,-93.28580550000001,44.9719642
36011,Cascade River Campground,-90.5301314,47.8320451
36012,Theodore Wirth and five children,-93.3229745,44.992185000000006
36013,Aqurbane,-93.31652580000001,45.006163900000004
36014,Big Book,-93.29057540000001,45.0060336
36015,New Horizon Academy,-93.29457280000001,44.958075900000004
36016,Purple Raindrop,-93.2877691,45.0061661
36017,Heart of the City,-93.2801592,44.9964768
36018,Five Children Playing,-93.27699720000001,45.0007612
36019,Fair Housing Overlook,-93.29355020000001,44.9820125
36020,Starbucks,-93.2960293,44.958202
36021,Fifth Element,-93.29418120000001,44.9586796
36022,Everspring Health,-93.29254490000001,44.96072
36023,Uptown Natural Care Center,-93.2925434,44.9607636
36024,Fit 1st Running,-93.2936767,44.959333900000004
36025,Pizza Hut,-93.29340140000001,44.959664800000006
36026,Studiyo 23,-93.29347030000001,44.9595884
36027,Domino's,-93.2948822,44.9577554
36028,Bryce Jermain Salon,-93.29351940000001,44.9602646
36029,The Corner Balloon Shoppe,-93.2951077,44.9574482
36030,Vital,-93.29494550000001,44.957682600000005
36031,Tao Natural Foods and Organic Cafe,-93.29327230000001,44.960816400000006
36032,Washburn-McReavy Welander Quest-Davies Funeral and Cremation,-93.2928851,44.9600506
36033,Starbucks,-93.2934494,44.9603059
36034,One 21 4 East,-93.2936518,44.959363800000006
36035,The Wine Shop at Kowalski's,-93.29598940000001,44.958004300000006
36036,Saint Rose of Lima Catholic Church,-96.8258886,48.3330587
36037,Always Nails,-93.29403160000001,44.9602602
36038,The Cafe Meow,-93.29357710000001,44.9594484
36039,Autopia,-93.2932715,44.9596643
36040,Papa John's,-93.29397560000001,44.9602614
36041,Spectacle Shoppe,-93.29410130000001,44.9587962
36042,Sudz Salon,-93.29454190000001,44.958994100000005
36043,Specs Optical,-93.29326520000001,44.960748800000005
36044,Our Saviors Free Lutheran Church,-96.8250587,48.3304873
36045,Rother Machine,-92.8422147,44.735757
36046,Argyle Service & Repair,-96.8195457,48.3308029
36047,Argyle City Natural Gas,-96.8191721,48.3329887
36048,Our Saviour's Lutheran Church,-96.8204992,48.3327484
36049,Walgreens,-93.35733040000001,45.0951631
36050,United States Post Office,-96.8198771,48.3333384
36051,United Valley Bank,-96.81947500000001,48.333772200000006
36052,Lancaster Covenant Church,-96.8051707,48.8571298
36053,Sion Lutheran Church,-96.8033939,48.8571837
36054,Fashion Paradise,-96.8192437,48.333464500000005
36055,Hanson Manufacturing,-96.80342320000001,48.8578489
36056,Foxy Roxy's Diner,-96.80351950000001,48.8585817
36057,Bil Manufacturing Inc,-96.8197368,48.334748100000006
36058,Lancaster Municipal Liquor Store,-96.8043317,48.8586959
36059,Agri-Sports,-96.8050541,48.8592449
36060,Stephen Argyle Central,-96.8243769,48.3325742
36061,United Valley Bank,-96.8035639,48.859142500000004
36062,Family Foods of Lancaster,-96.80436270000001,48.8592871
36063,Body Works Collision Center,-96.81538570000001,48.331963300000005
36064,Lancaster Lumber,-96.80433330000001,48.8595788
36065,"PoDCo, LLC.",-96.79812960000001,48.852951100000006
36066,Valley Oil Co Station,-96.81533510000001,48.3339483
36067,T & B Hardware,-96.8031639,48.86095460000001
36068,Bernstrom Oil Convenience Store,-96.800078,48.8617787
36069,The Dell Steakhouse & Lounge,-96.8166855,48.3353723
36070,KUK Office,-96.6669775,48.730583
36071,Lake Bronson Market,-96.6636151,48.7354044
36072,Ramalynn Montessori Academy,-93.3135977,44.843672700000006
36073,Viking Diner & Antiques,-96.4057944,48.217842000000005
36074,Viking Farmer Museam,-96.4035418,48.2190081
36075,Viking Community Center,-96.40661460000001,48.218797200000004
36076,Pizza Hut,-93.2628256,44.916001900000005
36077,Surfside on Lake Superior,-90.85529000000001,47.5635014
36078,Planet Fitness,-96.7661947,46.850669700000005
36079,Collider,-92.463752,44.018866200000005
36080,Building Controls Group,-93.19569170000001,44.9616246
36081,Whitewater Chrysler-Dodge-Jeep-Ram,-92.06056790000001,43.9533591
36082,Bleu Duck Kitchen,-92.46369840000001,44.0191266
36083,Picnic Shelter,-93.897053,44.480211600000004
36084,Vertical Endeavors,-93.27848870000001,44.956149800000006
36085,Picnic Shelter,-93.9675976,44.2853287
36086,Court Square Park,-93.76482060000001,44.626599600000006
36087,Gator Park,-96.1848758,48.6951808
36088,Southpoint Detailing,-92.4608221,44.0453473
36089,CVS Pharmacy,-96.7662002,46.844990200000005
36090,Old Broadway Food and Spirits,-95.3773735,45.8886004
36091,Loon Lake Cemetery,-95.0942715,43.526901800000005
36092,Cub Discount Liquor,-92.8915891,44.737071400000005
36093,Bremer Servie Center,-92.92557330000001,44.9551862
36094,Cub Foods,-92.8919479,44.7369403
36095,ACE Liquor Warehouse,-92.8749492,44.737976100000004
36096,The Building Center,-95.7759987,48.847443500000004
36097,Jake's Discount Liquor,-92.853075,44.7297765
36098,Coborn's Liquor,-92.8444279,44.7133272
36099,House of Wines,-92.8520306,44.733273600000004
36100,Little Duke's,-93.9198164,45.663042100000006
36101,"Karl Manufacturing Solutions, Inc.",-95.7779029,48.846743200000006
36102,Ace Hardware,-95.78017840000001,48.846932100000004
36103,Sven & Ole's Ultimate Carwash,-95.7806391,48.8485117
36104,Titan Machinery,-95.7807832,48.846749200000005
36105,U-Haul,-95.7806534,48.847629100000006
36106,Gene's Bar & Grill,-95.7809265,48.8497496
36107,Northern Resources Cooperative,-95.7863289,48.845537400000005
36108,D & E Sports Shop Inc,-95.77948430000001,48.848842100000006
36109,Oak Crest Senior Housing,-95.76158450000001,48.8357116
36110,Mag's Repair,-95.77209690000001,48.8487797
36111,Super One Foods,-95.77081670000001,48.8466729
36112,Dollar General,-95.76919450000001,48.8467229
36113,Revive Salon & Spa,-95.7690481,48.8379824
36114,Cenex,-95.76914550000001,48.847444900000006
36115,D & L Auto Glass,-95.7705777,48.8380073
36116,Roseau County Ford,-95.76761660000001,48.8420843
36117,Mediterra Energy Corporation,-95.7675789,48.8430947
36118,North Star Apartments,-95.76295750000001,48.8400064
36119,Roseau County Fair Grounds,-95.76612420000001,48.85180870000001
36120,Holiday Stationstores,-95.7693912,48.848452300000005
36121,Oak,-93.1651229,44.7719116
36122,Boat Dock,-92.7744624,46.379071200000006
36123,The Butt Tree,-92.7750857,46.3797087
36124,Ballard Motor Co.,-95.7688581,48.8492168
36125,Carquest Auto Parts - T & T Auto Parts,-95.7645694,48.8483517
36126,Northland Tire,-95.76407230000001,48.8483754
36127,Franks TV,-95.7635814,48.8482995
36128,Bear and Bean Coffee Company,-95.7631099,48.8478051
36129,Hot Stuff Pizza,-95.76949130000001,48.848512400000004
36130,Ronnings,-95.7630774,48.8474714
36131,Auto Value Roseau,-95.7640257,48.8474639
36132,Berger Building Center,-95.76905520000001,48.8509703
36133,Annie's Trading Post,-95.7648892,48.8475502
36134,Kate's Kitchen,-95.7671232,48.847576100000005
36135,USA Realty,-95.76251760000001,48.8482678
36136,Roseau Municipal Liquor Store,-95.7679329,48.847841800000005
36137,Roseau DVS Office,-95.76475930000001,48.8469728
36138,License Bureau,-95.7647029,48.8468299
36139,Carols Cedar Cellar,-95.76199960000001,48.8483019
36140,Multi Office Products Inc,-95.76466590000001,48.8464054
36141,Guest House,-95.76244910000001,48.8478712
36142,Maurices,-95.7622879,48.848359300000006
36143,Waage Appliance,-95.7624969,48.847592000000006
36144,American Legion Hall,-95.76313830000001,48.849051900000006
36145,The Pour House Bar & Grill Roseau,-95.7624844,48.847517800000006
36146,Roseau-Lake of the Woods Title,-95.76246830000001,48.8473519
36147,New Hope Cinema Grill,-93.38158890000001,45.008653
36148,Twice the Charm,-95.7630759,48.846875600000004
36149,Scott's True Value,-95.7632056,48.8468085
36150,Past Treasures,-95.76308490000001,48.8466832
36151,Kelli Palmquist - State Farm Insurance Agent,-95.76328070000001,48.846559600000006
36152,WiLd 102 Radio,-95.76350330000001,48.8464114
36153,SafeWay,-93.05460210000001,45.118038000000006
36154,Roseau Computers,-95.76307680000001,48.8464855
36155,En Liten Svensk (A Little Swedish) Shoppe,-95.7632083,48.8464025
36156,Silver Dragon,-95.762527,48.8464502
36157,Nelson's Cafe,-95.7625404,48.846568500000004
36158,Coast True Value,-95.7625163,48.8466761
36159,Transfers Unlimited,-95.76253770000001,48.846762600000005
36160,Jake's Pizza,-95.7625644,48.846954200000006
36161,Roseau County Museum,-95.7618171,48.846929200000005
36162,Osterbauer Law Firm,-93.2753488,44.982794600000005
